"continent" "status" "order" "family" "genus" "species" "mass.grams"
"5355" "SA" "extant" "Rodentia" "Echimyidae" "Proechimys" "steerei" 285
"5356" "SA" "extant" "Rodentia" "Echimyidae" "Proechimys" "urichi" 285
"5357" "SA" "extant" "Rodentia" "Echimyidae" "Proechimys" "warreni" 285
"5358" "SA" "extant" "Rodentia" "Echimyidae" "Thrichomys" "apereoides" 275
"5359" "SA" "extant" "Rodentia" "Erethizontidae" "Coendou" "prehensilis" 4400
"5360" "SA" "extant" "Rodentia" "Erethizontidae" "Coendou" "bicolor" 4050
"5361" "SA" "extant" "Rodentia" "Erethizontidae" "Coendou" "koopmani" 3000
"5362" "SA" "extant" "Rodentia" "Erethizontidae" "Coendou" "rothschildi" 2000
"5363" "SA" "extant" "Rodentia" "Erethizontidae" "Echinoprocta" "rufescens" 831.8
"5364" "SA" "extant" "Rodentia" "Erethizontidae" "Sphiggurus" "insidiosus" 1000
"5365" "SA" "extant" "Rodentia" "Erethizontidae" "Sphiggurus" "spinosus" 750.8
"5366" "SA" "extant" "Rodentia" "Erethizontidae" "Sphiggurus" "vestitus" 736
"5367" "SA" "extant" "Rodentia" "Erethizontidae" "Sphiggurus" "villosus" 1750
"5368" "SA" "extant" "Rodentia" "Geomyidae" "Orthogeomys" "dariensis" 438
"5369" "SA" "extant" "Rodentia" "Heteromyidae" "Heteromys" "desmarestianus" 72.5
"5370" "SA" "extant" "Rodentia" "Heteromyidae" "Heteromys" "anomalus" 70
"5371" "SA" "extant" "Rodentia" "Heteromyidae" "Heteromys" "australis" 267.5
"5372" "SA" "extant" "Rodentia" "Heteromyidae" "Liomys" "adspersus" 65
"5373" "SA" "extant" "Rodentia" "Hydrochaeridae" "Hydrochaeris" "hydrochaeris" 62449.6
"5374" "SA" "extinct" "Rodentia" "Hydrochoeridae" "Neochoerus" "sulcidens" 150000
"5375" "SA" "extant" "Rodentia" "Muridae" "Abrawayaomys" "ruschii" 63
"5376" "SA" "extant" "Rodentia" "Muridae" "Aepeomys" "fuscatus" 49.5
"5377" "SA" "extant" "Rodentia" "Muridae" "Aepeomys" "lugens" 37
"5378" "SA" "extant" "Rodentia" "Muridae" "Akodon" "azarae" 25
"5379" "SA" "extant" "Rodentia" "Muridae" "Akodon" "bogotensis" 13
"5380" "SA" "extant" "Rodentia" "Muridae" "Akodon" "boliviensis" 27.5
"5381" "SA" "extant" "Rodentia" "Muridae" "Akodon" "cursor" 39.9
"5382" "SA" "extant" "Rodentia" "Muridae" "Akodon" "lanosus" 32.5
"5383" "SA" "extant" "Rodentia" "Muridae" "Akodon" "olivaceus" 27
"5384" "SA" "extant" "Rodentia" "Muridae" "Akodon" "puer" 20.7
"5385" "SA" "extant" "Rodentia" "Muridae" "Akodon" "sanborni" 24.7
"5386" "SA" "extant" "Rodentia" "Muridae" "Akodon" "subfuscus" 30.4
"5387" "SA" "extant" "Rodentia" "Muridae" "Akodon" "varius" 40
"5388" "SA" "extant" "Rodentia" "Muridae" "Akodon" "xanthorhinus" 21.3
"5389" "SA" "extant" "Rodentia" "Muridae" "Akodon" "aerosus" 60
"5390" "SA" "extant" "Rodentia" "Muridae" "Akodon" "affinis" 24.9
"5391" "SA" "extant" "Rodentia" "Muridae" "Akodon" "albiventer" 21.8
"5392" "SA" "extant" "Rodentia" "Muridae" "Akodon" "budini" 26.9
"5393" "SA" "extant" "Rodentia" "Muridae" "Akodon" "dayi" 32.5
"5394" "SA" "extant" "Rodentia" "Muridae" "Akodon" "dolores" 50.5
"5395" "SA" "extant" "Rodentia" "Muridae" "Akodon" "fumeus" 22.7
"5396" "SA" "extant" "Rodentia" "Muridae" "Akodon" "illuteus" 47.8
"5397" "SA" "extant" "Rodentia" "Muridae" "Akodon" "iniscatus" 28.7
"5398" "SA" "extant" "Rodentia" "Muridae" "Akodon" "juninensis" 39
"5399" "SA" "extant" "Rodentia" "Muridae" "Akodon" "kempi" 26.4
"5400" "SA" "extant" "Rodentia" "Muridae" "Akodon" "kofordi" 29.5
"5401" "SA" "extant" "Rodentia" "Muridae" "Akodon" "latebricola" 39
"5402" "SA" "extant" "Rodentia" "Muridae" "Akodon" "lindberghi" 26.4
"5403" "SA" "extant" "Rodentia" "Muridae" "Akodon" "longipilis" 37.6
"5404" "SA" "extant" "Rodentia" "Muridae" "Akodon" "mansoensis" 39
"5405" "SA" "extant" "Rodentia" "Muridae" "Akodon" "mimus" 24
"5406" "SA" "extant" "Rodentia" "Muridae" "Akodon" "molinae" 33
"5407" "SA" "extant" "Rodentia" "Muridae" "Akodon" "mollis" 30.4
"5408" "SA" "extant" "Rodentia" "Muridae" "Akodon" "neocenus" 42.4
"5409" "SA" "extant" "Rodentia" "Muridae" "Akodon" "nigrita" 19.9
"5410" "SA" "extant" "Rodentia" "Muridae" "Akodon" "orophilus" 39
"5411" "SA" "extant" "Rodentia" "Muridae" "Akodon" "sanctipaulensis" 27.1
"5412" "SA" "extant" "Rodentia" "Muridae" "Akodon" "serrensis" 28.3
"5413" "SA" "extant" "Rodentia" "Muridae" "Akodon" "siberiae" 34.6
"5414" "SA" "extant" "Rodentia" "Muridae" "Akodon" "simulator" 42.5
"5415" "SA" "extant" "Rodentia" "Muridae" "Akodon" "spegazzinii" 28.6
"5416" "SA" "extant" "Rodentia" "Muridae" "Akodon" "surdus" 39
"5417" "SA" "extant" "Rodentia" "Muridae" "Akodon" "sylvanus" 39
"5418" "SA" "extant" "Rodentia" "Muridae" "Akodon" "toba" 51.2
"5419" "SA" "extant" "Rodentia" "Muridae" "Akodon" "torques" 39
"5420" "SA" "extant" "Rodentia" "Muridae" "Akodon" "urichi" 34
"5421" "SA" "extant" "Rodentia" "Muridae" "Andalgalomys" "olrogi" 32.9
"5422" "SA" "extant" "Rodentia" "Muridae" "Andalgalomys" "pearsoni" 25.4
"5423" "SA" "extant" "Rodentia" "Muridae" "Andinomys" "edax" 69.7
"5424" "SA" "extant" "Rodentia" "Muridae" "Anotomys" "leander" 66.4
"5425" "SA" "extant" "Rodentia" "Muridae" "Auliscomys" "pictus" 54.7
"5426" "SA" "extant" "Rodentia" "Muridae" "Auliscomys" "sublimis" 38
"5427" "SA" "extant" "Rodentia" "Muridae" "Auliscomys" "boliviensis" 65.7
"5428" "SA" "extant" "Rodentia" "Muridae" "Auliscomys" "micropus" 72.7
"5429" "SA" "extant" "Rodentia" "Muridae" "Bibimys" "labiosus" NA
"5430" "SA" "extant" "Rodentia" "Muridae" "Bibimys" "chacoensis" 28
"5431" "SA" "extant" "Rodentia" "Muridae" "Bibimys" "torresi" 28
"5432" "SA" "extant" "Rodentia" "Muridae" "Blarinomys" "breviceps" 36.8
"5433" "SA" "extant" "Rodentia" "Muridae" "Bolomys" "amoenus" 29
"5434" "SA" "extant" "Rodentia" "Muridae" "Bolomys" "lasiurus" 39.9
"5435" "SA" "extant" "Rodentia" "Muridae" "Bolomys" "lactens" 32.9
"5436" "SA" "extant" "Rodentia" "Muridae" "Bolomys" "obscurus" 40.7
"5437" "SA" "extant" "Rodentia" "Muridae" "Bolomys" "punctulatus" 37.3
"5438" "SA" "extant" "Rodentia" "Muridae" "Bolomys" "temchuki" 47.2
"5439" "SA" "extant" "Rodentia" "Muridae" "Calomys" "callosus" 45
"5440" "SA" "extant" "Rodentia" "Muridae" "Calomys" "lepidus" 26.6
"5441" "SA" "extant" "Rodentia" "Muridae" "Calomys" "musculinus" 20.1
"5442" "SA" "extant" "Rodentia" "Muridae" "Calomys" "sorellus" 20
"5443" "SA" "extant" "Rodentia" "Muridae" "Calomys" "boliviae" 27
"5444" "SA" "extant" "Rodentia" "Muridae" "Calomys" "callidus" 27
"5445" "SA" "extant" "Rodentia" "Muridae" "Calomys" "hummelincki" 27
"5446" "SA" "extant" "Rodentia" "Muridae" "Calomys" "laucha" 14
"5447" "SA" "extant" "Rodentia" "Muridae" "Calomys" "tener" 13.8
"5448" "SA" "extant" "Rodentia" "Muridae" "Chelemys" "megalonyx" 50.8
"5449" "SA" "extant" "Rodentia" "Muridae" "Chelemys" "macronyx" 73.3
"5450" "SA" "extant" "Rodentia" "Muridae" "Chibchanomys" "trichotis" 50
"5451" "SA" "extant" "Rodentia" "Muridae" "Chilomys" "instans" 19
"5452" "SA" "extant" "Rodentia" "Muridae" "Chinchillula" "sahamae" 169.8
"5453" "SA" "extant" "Rodentia" "Muridae" "Chroeomys" "andinus" 18
"5454" "SA" "extant" "Rodentia" "Muridae" "Chroeomys" "jelskii" 34.5
"5455" "SA" "extant" "Rodentia" "Muridae" "Delomys" "dorsalis" 67.5
"5456" "SA" "extant" "Rodentia" "Muridae" "Delomys" "sublineatus" 90
"5457" "SA" "extant" "Rodentia" "Muridae" "Eligmodontia" "typus" 17.3
"5458" "SA" "extant" "Rodentia" "Muridae" "Eligmodontia" "moreni" 18
"5459" "SA" "extant" "Rodentia" "Muridae" "Eligmodontia" "morgani" 16.5
"5460" "SA" "extant" "Rodentia" "Muridae" "Eligmodontia" "puerulus" 28.5
"5461" "SA" "extant" "Rodentia" "Muridae" "Euneomys" "chinchilloides" 87.6
"5462" "SA" "extant" "Rodentia" "Muridae" "Euneomys" "fossor" 83
"5463" "SA" "extant" "Rodentia" "Muridae" "Euneomys" "mordax" 82
"5464" "SA" "extant" "Rodentia" "Muridae" "Euneomys" "petersoni" 83
"5465" "SA" "extant" "Rodentia" "Muridae" "Galenomys" "garleppi" 59.3
"5466" "SA" "extant" "Rodentia" "Muridae" "Geoxus" "valdivianus" 31.5
"5467" "SA" "extant" "Rodentia" "Muridae" "Graomys" "domorum" 102
"5468" "SA" "extant" "Rodentia" "Muridae" "Graomys" "griseoflavus" 67.5
"5469" "SA" "extant" "Rodentia" "Muridae" "Graomys" "edithae" 40.4
"5470" "SA" "extant" "Rodentia" "Muridae" "Holochilus" "brasiliensis" 155
"5471" "SA" "extant" "Rodentia" "Muridae" "Holochilus" "chacarius" 204
"5472" "SA" "extant" "Rodentia" "Muridae" "Holochilus" "magnus" 238.5
"5473" "SA" "extant" "Rodentia" "Muridae" "Holochilus" "sciureus" 163.5
"5474" "SA" "extant" "Rodentia" "Muridae" "Ichthyomys" "hydrobates" 66.4
"5475" "SA" "extant" "Rodentia" "Muridae" "Ichthyomys" "pittieri" 69.1
"5476" "SA" "extant" "Rodentia" "Muridae" "Ichthyomys" "stolzmanni" 84.7
"5477" "SA" "extant" "Rodentia" "Muridae" "Ichthyomys" "tweedii" 118.5
"5478" "SA" "extant" "Rodentia" "Muridae" "Irenomys" "tarsalis" 43.1
"5479" "SA" "extant" "Rodentia" "Muridae" "Isthmomys" "pirrensis" 138
"5480" "SA" "extant" "Rodentia" "Muridae" "Juscelinomys" "candango" 97.3
"5481" "SA" "extinct" "Rodentia" "Muridae" "Juscelinomys" "talpinus" NA
"5482" "SA" "extant" "Rodentia" "Muridae" "Kunsia" "fronto" 168
"5483" "SA" "extant" "Rodentia" "Muridae" "Kunsia" "tomentosus" 115.6
"5484" "SA" "extant" "Rodentia" "Muridae" "Lenoxus" "apicalis" 53.6
"5485" "SA" "extant" "Rodentia" "Muridae" "Melanomys" "caliginosus" 41
"5486" "SA" "extant" "Rodentia" "Muridae" "Melanomys" "robustulus" 53.5
"5487" "SA" "extant" "Rodentia" "Muridae" "Melanomys" "zunigae" 53.5
"5488" "SA" "extant" "Rodentia" "Muridae" "Microryzomys" "altissimus" 13.5
"5489" "SA" "extant" "Rodentia" "Muridae" "Microryzomys" "minutus" 13.5
"5490" "SA" "extant" "Rodentia" "Muridae" "Neacomys" "tenuipes" 19
"5491" "SA" "extant" "Rodentia" "Muridae" "Neacomys" "guianae" 14.2
"5492" "SA" "extant" "Rodentia" "Muridae" "Neacomys" "spinosus" 19
"5493" "SA" "extant" "Rodentia" "Muridae" "Nectomys" "palmipes" NA
"5494" "SA" "extant" "Rodentia" "Muridae" "Nectomys" "squamipes" 190.7
"5495" "SA" "extant" "Rodentia" "Muridae" "Nectomys" "parvipes" 248.8
"5496" "SA" "extant" "Rodentia" "Muridae" "Neotomys" "ebriosus" 64.5
"5497" "SA" "extant" "Rodentia" "Muridae" "Neusticomys" "oyapocki" 4.7
"5498" "SA" "extant" "Rodentia" "Muridae" "Neusticomys" "monticolus" 39.5
"5499" "SA" "extant" "Rodentia" "Muridae" "Neusticomys" "mussoi" 40
"5500" "SA" "extant" "Rodentia" "Muridae" "Neusticomys" "peruviensis" 40
"5501" "SA" "extant" "Rodentia" "Muridae" "Neusticomys" "venezuelae" 47.1
"5502" "SA" "extant" "Rodentia" "Muridae" "Notiomys" "edwardsii" 21.3
"5503" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "bicolor" 34
"5504" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "concolor" 61.6
"5505" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "cleberi" 73.4
"5506" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "flavicans" 73.4
"5507" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "mamorae" 62.5
"5508" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "paricola" 73.4
"5509" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "phaeotis" 73.4
"5510" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "rex" 73.4
"5511" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "roberti" 73.4
"5512" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "rutilus" 73.4
"5513" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "speciosus" 73.4
"5514" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "superans" 73.4
"5515" "SA" "extant" "Rodentia" "Muridae" "Oecomys" "trinitatis" 73.4
"5516" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "chacoensis" 23
"5517" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "flavescens" 21.3
"5518" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "fulvescens" 25
"5519" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "microtis" 22.5
"5520" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "nigripes" 20.5
"5521" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "andinus" 25.2
"5522" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "arenalis" 25.2
"5523" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "delticola" 29.4
"5524" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "destructor" 25.2
"5525" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "eliurus" 30
"5526" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "griseolus" 25.2
"5527" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "longicaudatus" 27
"5528" "SA" "extant" "Rodentia" "Muridae" "Oligoryzomys" "magellanicus" 25.2
"5529" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "capito" 57.8
"5530" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "couesi" 69.3
"5531" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "albigularis" 60.5
"5532" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "alfaroi" 33.3
"5533" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "auriventer" 60.5
"5534" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "balneator" 60.5
"5535" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "bolivaris" 60.5
"5536" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "buccinatus" 100.3
"5537" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "gorgasi" 60.5
"5538" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "hammondi" 60.5
"5539" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "intectus" 60.5
"5540" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "intermedius" 60.5
"5541" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "keaysi" 58.3
"5542" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "kelloggi" 60.5
"5543" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "lamia" 60.5
"5544" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "legatus" 61.5
"5545" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "levipes" 60.5
"5546" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "macconnelli" 58
"5547" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "nitidus" 55.2
"5548" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "oniscus" 60.5
"5549" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "polius" 60.5
"5550" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "ratticeps" 144
"5551" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "subflavus" 50
"5552" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "talamancae" 55
"5553" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "xantheolus" 79.8
"5554" "SA" "extant" "Rodentia" "Muridae" "Oryzomys" "yunganus" 60.5
"5555" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "inca" 35
"5556" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "paramensis" 42
"5557" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "roberti" 83.4
"5558" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "akodontius" 68
"5559" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "angularis" 68
"5560" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "delator" 81.5
"5561" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "hiska" 68
"5562" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "hispidus" 36.8
"5563" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "hucucha" 68
"5564" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "iheringi" 43
"5565" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "nasutus" 68
"5566" "SA" "extant" "Rodentia" "Muridae" "Oxymycterus" "rufus" 75.4
"5567" "SA" "extant" "Rodentia" "Muridae" "Phaenomys" "ferrugineus" 93.8
"5568" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "andium" 53
"5569" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "darwini" 50.8
"5570" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "xanthopygus" 56.3
"5571" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "amicus" 20.2
"5572" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "bonaeriensis" 42.5
"5573" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "caprinus" 50.8
"5574" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "definitus" 89
"5575" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "gerbillus" 17.4
"5576" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "haggardi" 42.5
"5577" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "magister" 68.5
"5578" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "osgoodi" 45.1
"5579" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "osilae" 49
"5580" "SA" "extant" "Rodentia" "Muridae" "Phyllotis" "wolffsohni" 42.5
"5581" "SA" "extant" "Rodentia" "Muridae" "Podoxymys" "roraimae" 33.8
"5582" "SA" "extant" "Rodentia" "Muridae" "Pseudoryzomys" "simplex" 51.2
"5583" "SA" "extant" "Rodentia" "Muridae" "Punomys" "lemminus" 84.8
"5584" "SA" "extant" "Rodentia" "Muridae" "Reithrodon" "auritus" 70.9
"5585" "SA" "extant" "Rodentia" "Muridae" "Reithrodontomys" "darienensis" 13
"5586" "SA" "extant" "Rodentia" "Muridae" "Reithrodontomys" "mexicanus" 13
"5587" "SA" "extant" "Rodentia" "Muridae" "Rhagomys" "rufescens" 21.2
"5588" "SA" "extant" "Rodentia" "Muridae" "Rheomys" "raptor" 38
"5589" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "mastacalis" 77.5
"5590" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "austrinus" 89
"5591" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "caucensis" 89
"5592" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "couesi" 89
"5593" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "fulviventer" 89
"5594" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "latimanus" 57.5
"5595" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "leucodactylus" 80
"5596" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "macconnelli" 41.6
"5597" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "nitela" 89
"5598" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "ochrogaster" 89
"5599" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "venezuelae" 90
"5600" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "venustus" 89
"5601" "SA" "extant" "Rodentia" "Muridae" "Rhipidomys" "wetzeli" 89
"5602" "SA" "extant" "Rodentia" "Muridae" "Scapteromys" "tumidus" 146
"5603" "SA" "extant" "Rodentia" "Muridae" "Scolomys" "melanops" 26.5
"5604" "SA" "extant" "Rodentia" "Muridae" "Scolomys" "ucayalensis" 26.5
"5605" "SA" "extant" "Rodentia" "Muridae" "Sigmodon" "peruanus" NA
"5606" "SA" "extant" "Rodentia" "Muridae" "Sigmodon" "alstoni" 55.7
"5607" "SA" "extant" "Rodentia" "Muridae" "Sigmodon" "hispidus" 92.4
"5608" "SA" "extant" "Rodentia" "Muridae" "Sigmodon" "inopinatus" 140.5
"5609" "SA" "extant" "Rodentia" "Muridae" "Sigmodontomys" "alfari" NA
"5610" "SA" "extant" "Rodentia" "Muridae" "Thalpomys" "cerradensis" 24
"5611" "SA" "extant" "Rodentia" "Muridae" "Thalpomys" "lasiotis" 24
"5612" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "aureus" 88
"5613" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "baeops" 77
"5614" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "bombycinus" 114.5
"5615" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "cinereiventer" 77
"5616" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "cinereus" 77
"5617" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "daphne" 77
"5618" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "eleusis" 77
"5619" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "gracilis" 77
"5620" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "hylophilus" 77
"5621" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "incanus" 77
"5622" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "ischyurus" 77
"5623" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "kalinowskii" 77
"5624" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "ladewi" 77
"5625" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "laniger" 35.5
"5626" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "monochromos" 77
"5627" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "niveipes" 77
"5628" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "notatus" 77
"5629" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "oreas" 77
"5630" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "paramorum" 77
"5631" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "pyrrhonotus" 77
"5632" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "rhoadsi" 77
"5633" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "rosalinda" 77
"5634" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "silvestris" 77
"5635" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "taczanowskii" 77
"5636" "SA" "extant" "Rodentia" "Muridae" "Thomasomys" "vestitus" 76.5
"5637" "SA" "extant" "Rodentia" "Muridae" "Tylomys" "mirae" 183.6
"5638" "SA" "extant" "Rodentia" "Muridae" "Wiedomys" "pyrrhorhinos" 46.7
"5639" "SA" "extant" "Rodentia" "Muridae" "Wilfredomys" "oenax" 46.8
"5640" "SA" "extant" "Rodentia" "Muridae" "Wilfredomys" "pictipes" 22.9
"5641" "SA" "extant" "Rodentia" "Muridae" "Zygodontomys" "brevicauda" 52.2
"5642" "SA" "extant" "Rodentia" "Muridae" "Zygodontomys" "brunneus" 75.6
"5643" "SA" "extant" "Rodentia" "Myocastoridae" "Myocastor" "coypus" 6937.5
"5644" "SA" "extant" "Rodentia" "Octodontidae" "Aconaemys" "fuscus" 133.5
"5645" "SA" "extant" "Rodentia" "Octodontidae" "Aconaemys" "sagei" 96.5
"5646" "SA" "extinct" "Rodentia" "Octodontidae" "Dicolpomys" "spp." 144
"5647" "SA" "extant" "Rodentia" "Octodontidae" "Octodon" "bridgesi" 150
"5648" "SA" "extant" "Rodentia" "Octodontidae" "Octodon" "degus" 210
"5649" "SA" "extant" "Rodentia" "Octodontidae" "Octodon" "lunatus" 233
"5650" "SA" "extant" "Rodentia" "Octodontidae" "Octodontomys" "gliroides" 150
"5651" "SA" "extant" "Rodentia" "Octodontidae" "Octomys" "mimax" 131
"5652" "SA" "extant" "Rodentia" "Octodontidae" "Spalacopus" "cyanus" 127.5
"5653" "SA" "extant" "Rodentia" "Octodontidae" "Tympanoctomys" "barrerae" 70
"5654" "SA" "extant" "Rodentia" "Sciuridae" "Microsciurus" "alfari" 87.5
"5655" "SA" "extant" "Rodentia" "Sciuridae" "Microsciurus" "flaviventer" 92
"5656" "SA" "extant" "Rodentia" "Sciuridae" "Microsciurus" "mimulus" 120
"5657" "SA" "extant" "Rodentia" "Sciuridae" "Microsciurus" "santanderensis" 99.8
"5658" "SA" "extant" "Rodentia" "Sciuridae" "Sciurillus" "pusillus" 39
"5659" "SA" "extant" "Rodentia" "Sciuridae" "Sciurus" "granatensis" 250
"5660" "SA" "extant" "Rodentia" "Sciuridae" "Sciurus" "spadiceus" 403.3
"5661" "SA" "extant" "Rodentia" "Sciuridae" "Sciurus" "aestuans" 185
"5662" "SA" "extant" "Rodentia" "Sciuridae" "Sciurus" "flammifer" 4293
"5663" "SA" "extant" "Rodentia" "Sciuridae" "Sciurus" "gilvigularis" 803
